StaffId;TeamId;First Name;Last Name;Nick Name;Date Of Birth;Birthcity;Birthstate;Nationality_One;Nationality_Two;Nationality_Three;Retired
1755;-1;Dirk;Graham;;1959-7-29;Saskatoon;SK;Canada;;;0
1756;-1;Jamie;Pringle;;1975-9-4;Picton;ON;Canada;;;0
1757;-1;Tim;Watters;;1959-7-25;Kent;BC;Canada;;;0
1758;25;Fred;Devereaux;;1960-1-1;Rose Hill;KS;The United States;;;0
1759;-1;Randy;Lee;;1961-9-27;Ottawa;ON;Canada;;;0
1760;-1;Terry;Martin;;1955-10-25;Barrie;ON;Canada;;;0
1761;-1;Charlotte;Grahame;;1960-1-1;Dormont;PA;The United States;;;0
1762;15;Steve;Harrison;;1958-4-25;Kawartha Lakes;ON;Canada;;;0
1763;-1;Paul;Fixter;;1960-1-1;Kitchener;ON;Canada;;;0
1764;-1;Rich;Hesketh;;1960-1-1;Strathcona;AB;Canada;;;0
1765;-1;J.J.;McQueen;;1960-1-1;Saskatoon;SK;Canada;;;0
1766;26;Karel;Pavlik;;1953-8-4;Fulnek;MOR;Czech Republic;;;0
1767;229;Bobby;Smith;;1958-2-12;Windsor;NS;Canada;;;0
1768;-1;Norm;Poisson;;1960-1-1;Châteauguay;QC;Canada;;;0
1769;-1;Taylor;Burke;;1973-1-1;Rich Square;NC;The United States;;;0
1770;-1;Daryl;Duke;;1953-1-1;Elk Point;AB;Canada;;;0
1771;-1;Jim;McCrossin;;1960-1-1;Stickney;IL;The United States;;;0
1772;11;Dan;DiPofi;;1960-1-1;Chittenango;NY;The United States;;;0
1773;-1;Mike;Burnstein;;1970-10-2;Hamilton;ON;Canada;;;0
1774;216;Niklas;Wikegård;;1963-10-3;Gävle;GäV;Sweden;;;0
1775;214;Ari;Vuori;;1962-6-9;Pöytyä;SOU;Finland;;;0
1776;-1;Paul;MacLean;;1958-3-9;Grostenquin;LOR;Canada;;;0
1777;-1;Jim;Bedard;;1956-11-17;Niagara Falls;ON;Canada;;;0
1778;-1;Mario;Tremblay;;1956-9-2;Acton Vale;QC;Canada;;;0
1779;182;Newell;Brown;;1962-2-14;Cornwall;ON;Canada;;;0
1780;68;Roy;Sommer;;1957-4-5;Oildale;CA;The United States;;;0
1781;21;Benoît;Allaire;;1961-1-1;Murdochville;QC;Canada;;;0
1782;-1;Dave;MacQueen;;1959-2-8;Woodstock;ON;Canada;;;0
1783;70;Tom;Renney;;1955-3-1;Cultus Lake;BC;Canada;;;0
1784;-1;Walt;Kyle;;1956-6-11;Waterville;NY;The United States;;;0
1785;23;Greg;Drechsel;;1961-1-1;Belmont;ON;Canada;;;0
1786;-1;Randy;Ladouceur;;1960-6-30;Brockville;ON;Canada;;;0
1787;224;Frank;Effinger;;1951-11-4;Rome;NY;The United States;;;0
1788;-1;Randy;Hillier;;1960-3-30;Toronto;ON;Canada;;;0
1789;-1;David;Volek;;1966-6-18;Prague;PRA;Czech Republic;;;0
1790;-1;Paul;Theriault;;1961-1-1;Sault Ste. Marie;ON;Canada;;;0
1791;17;Mark;Leach;;1961-1-1;Newburgh;NY;The United States;;;0
1792;-1;Marty;Stein;;1961-1-1;Willow Spring;NC;The United States;;;0
1793;217;Peter;Stastny;;1956-9-18;Bratislava;BRA;Slovakia;Canada;;0
1794;-1;Jacques;Cloutier;;1960-1-3;Roberval;QC;Canada;;;0
1795;-1;Blair;MacKasey;;1955-12-13;Hamilton;ON;Canada;;;0
1796;-1;Rick;Meagher;;1953-11-2;Belleville;ON;Canada;;;0
1797;-1;Dave;Brown;;1962-10-12;Swift Current;SK;Canada;;;0
1798;-1;Nigel;Kirwan;;1969-5-23;Lloyd Harbor;NY;The United States;;;0
1799;214;Brent;Flahr;;1974-6-25;Hedley;BC;Canada;;;0
1800;18;John;McCaw;;1951-1-1;Channel Lake;IL;The United States;;;0
1801;-1;Steve;Peters;;1968-1-18;Crosby;MN;The United States;;;0
1802;-1;Mike;Krushelnyski;;1960-4-27;Murdochville;QC;Canada;;;0
1803;-1;Terry;Bangen;;1961-1-1;Hanna;AB;Canada;;;0
1804;-1;Terry;Doran;;1961-1-1;Toronto;ON;Canada;;;0
1805;-1;Mario;Leblanc;;1963-1-3;Gentilly;QC;Canada;;;0
1806;-1;Tod;Leiweke;;1960-1-12;Southfield;MI;The United States;;;0
1807;-1;David;McNamara;;1961-1-1;High River;AB;Canada;;;0
1808;-1;Daniel;Doré;;1970-4-9;Fermont;QC;Canada;;;0
1809;-1;Taran;Singleton;;1961-1-1;Niagara Falls;ON;Canada;;;0
1810;-1;Dana;White;;1961-1-1;Uxbridge;MA;The United States;;;0
1811;-1;Oliver;Hartfell;;1955-3-6;Hamptonburgh;NY;The United States;;;0
1812;-1;Don;Waddell;;1958-8-19;Elk Rapids;MI;The United States;;;0
1813;21;Doug;Wilson;;1957-7-5;Ottawa;ON;Canada;;;0
1814;-1;Denis;Savard;;1961-2-4;Val-David;QC;Canada;;;0
1815;-1;Brad;McCrimmon;;1959-3-29;Paradise Hill;SK;Canada;;;0
1816;-1;Mike;Ramsey;;1960-12-3;Oak Park Heights;MN;The United States;;;0
1817;186;Craig;MacTavish;;1958-8-15;London;ON;Canada;;;0
1818;-1;Wayne;Fleming;;1950-7-6;Oakbank;MB;Canada;;;0
1819;-1;Jamie;Kompon;;1966-9-18;Thunder Bay;ON;Canada;;;0
1820;-1;Tim;Hunter;;1960-9-10;Camrose;AB;Canada;;;0
1821;-1;Roland;Melanson;;1960-6-28;Perth-Andover;NB;Canada;;;0
1822;221;Joe;Cirella;;1963-6-9;Hamilton;ON;Canada;;;0
1823;229;Michael;Santos;;1962-1-1;Lincoln Park;MI;The United States;;;0
1824;73;Troy;Ward;;1962-6-4;Tell City;IN;The United States;;;0
1825;-1;Gordie;Roberts;;1957-10-2;Elk Rapids;MI;The United States;;;0
1826;11;Mike;Antonovich;;1951-10-18;Bonner Springs;KS;The United States;;;0
1827;224;Barry;Hanrahan;;1968-1-1;Holliston;MA;The United States;;;0
1828;-1;Bobby;Francis;;1958-12-5;Pilot Butte;SK;Canada;;;0
1829;-1;Steve;Smith;;1963-4-30;Glasgow;SCO;Canada;Scotland;;0
1830;-1;Steve;Richmond;;1959-12-11;Clarendon Hills;IL;The United States;;;0
1831;217;Steve;Bowman;;1962-1-1;Murdochville;QC;Canada;;;0
1832;23;Brian;Gross;;1957-1-1;Fredericton;NB;Canada;;;0
1833;217;Nikolai;Vakurov;;1969-9-2;Moscow;MOS;Russia;;;0
1834;17;Ernie;Gare;;1962-1-1;Oliver;BC;Canada;;;0
1835;-1;Darrin;Lowe;;1960-10-13;Toronto;ON;Canada;;;0
1836;-1;George;Fargher;;1962-1-1;Hamilton;ON;Canada;;;0
1837;-1;Mike;Kelly;;1962-1-1;Guelph;ON;Canada;;;0
1838;-1;Chris;Huffine;;1962-1-1;Gladstone;MO;The United States;;;0
1839;25;Jim;Bzdel;;1962-1-1;Saskatoon;SK;Canada;;;0
1840;-1;Bill;Terry;;1961-7-13;Toronto;ON;Canada;;;0
1841;-1;Bill;O'Flaherty;;1962-1-1;Quebec City;QC;Canada;;;0
1842;214;Brad;Davis;;1962-1-1;Saskatoon;SK;Canada;;;0
1843;229;Dave;Semenko;;1957-7-12;Oakbank;MB;Canada;;;0
1844;-1;Stieg;Theander;;1962-1-1;Narragansett Pier;RI;The United States;;;0
1845;23;Dale;Engel;;1962-1-1;Aurora;ON;Canada;;;0
1846;180;Curtis;Bell;;1962-1-1;La Cañada Flintridge;CA;The United States;;;0
1847;188;Nicholas;Shropshire;;1946-5-12;Baxter Springs;KS;The United States;;;0
1848;216;Owen;Parks;;1946-3-22;Saskatoon;SK;Canada;;;0
1849;21;Stefan;Lunner;;1962-5-30;Uppsala;UPP;Sweden;;;0
1850;-1;Charlie;Huddy;;1959-6-2;Oshawa;ON;Canada;;;0
1851;229;Steve;Tambellini;;1958-5-14;Ucluelet;BC;Canada;;;0
1852;-1;Bob;Hartley;;1960-9-9;Hawkesbury;ON;Canada;;;0
1853;163;Jim;Corsi;;1954-6-19;Murdochville;QC;Italy;Canada;;0
1854;-1;Rob;Cookson;;1961-1-25;Leduc;AB;Canada;;;0
1855;229;Dave;Nonis;;1966-5-25;Coquitlam;BC;Canada;;;0
1856;25;Lucien;Deblois;;1957-6-21;Kingsey Falls;QC;Canada;;;0
1857;17;Tom;Kurvers;;1962-10-14;Oak Park Heights;MN;The United States;;;0
1858;-1;Don;Edwards;;1955-9-28;Hamilton;ON;Canada;;;0
1859;-1;Kevin;Lowe;;1959-4-15;Lacolle;QC;Canada;;;0
1860;15;Dale;Tallon;;1950-10-19;Roberval;QC;Canada;;;0
1861;-1;Greg;Stefan;;1961-2-11;Brantford;ON;Canada;;;0
1862;-1;Greg;Cronin;;1963-6-2;Canton;MA;The United States;;;0
1863;21;Jay;Feaster;;1962-7-30;Harwood Heights;IL;The United States;;;0
1864;15;Jim;Hammett;;1950-1-14;Kimberley;BC;Canada;;;0
1865;17;Jan-Åke;Danielson;;1960-1-2;Sala;VäS;Sweden;;;0
1866;-1;Randy;Hansch;;1966-2-8;Elk Point;AB;Canada;;;0
1867;17;Bo;Berglund;;1955-4-6;Örnsköldsvik;VäS;Sweden;;;0
1868;0;Kevin;Devine;;1954-12-9;Toronto;ON;Canada;;;0
1869;-1;Laurence;Gilman;;1963-1-1;Thunder Bay;ON;Canada;;;0
1870;-1;Lorne;Molleken;;1956-6-11;Saskatoon;SK;Canada;;;0
1871;158;Vyacheslav;Fetisov;;1958-4-20;Moscow;MOS;Russia;;;0
1872;-1;Darryl;Plandowski;;1967-10-18;Lac la Biche;AB;Canada;;;0
1873;10;Martin;Madden;;1963-1-1;Murdochville;QC;Canada;;;0
1874;-1;Scott;Luce;;1968-9-20;London;ON;Canada;;;0
1875;224;Ilkka;Sinisalo;;1958-7-10;Valkeakoski;PIR;Finland;;;0
1876;-1;John;Cullen;;1964-8-2;Puslinch;ON;Canada;;;0
1877;-1;Scott;MacPherson;;1963-1-1;Parker Strip;AZ;The United States;Canada;;0
1878;-1;Bob;Gernander;;1963-1-1;Linganore-Bartonsville;MD;The United States;;;0
1879;214;Jason;Karmanos;;1974-5-22;El Monte;CA;The United States;;;0
1880;16;Stu;MacGregor;;1963-1-1;Chilliwack;BC;Canada;;;0
1881;-1;Doug;Overton;;1963-1-1;Windsor;ON;Canada;;;0
1882;17;Kari;Kettunen;;1963-1-1;Korsholm;OST;Finland;;;0
1883;17;Steve;Baker;;1957-5-6;Canton;MA;The United States;;;0
1884;9;Dale;Derkatch;;1964-10-17;Oakbank;MB;Canada;;;0
1885;25;Paul;Guay;;1963-9-2;Versailles;KY;The United States;;;0
1886;-1;Stéphane;Dube;;1972-1-1;Gatineau;QC;Canada;;;0
1887;-1;Craig;Mortenson;;1948-10-3;Largo;FL;The United States;;;0
1888;9;Toby;Reed;;1948-7-8;Shoreline;WA;The United States;;;0
1889;51;Michael;Abbas;;1942-9-9;Toronto;ON;Canada;;;0
1890;54;Geoff;Calla;;1930-10-11;Toronto;ON;Canada;;;0
1891;56;Denny;Doyle;;1954-4-28;Attleboro;MA;The United States;;;0
1892;57;Robby;Wallace;;1937-8-1;;;The United States;;;0
1893;59;Jerome;Carey;;1955-5-28;;;The United States;;;0
1894;60;William;Eberly;;1956-10-4;Lake City;FL;The United States;;;0
1895;61;Max;Nichols;;1952-11-25;Las Cruces;NM;The United States;;;0
1896;62;Manuel;Ayala;;1948-3-8;Anaheim;CA;The United States;;;0
1897;63;Deron;Marshall;;1938-9-25;;;The United States;;;0
1898;65;David;Arnesson;;1935-6-6;Hamilton;MO;The United States;;;0
1899;66;Sherman;Pittman;;1935-1-14;;;The United States;;;0
1900;68;Fred;Ausmus;;1940-5-8;Angwin;CA;The United States;;;0
1901;69;Tim;Kerry;;1932-10-31;;;The United States;;;0
1902;70;Chris;Savage;;1929-10-5;;;The United States;;;0
1903;71;Devin;Lytle;;1951-11-27;Flagstaff;AZ;The United States;;;0
1904;72;Bill;Leonard;;1956-7-31;New Rochelle;NY;The United States;;;0
1905;73;Doug;Coburn;;1936-4-17;Hartsville;TN;The United States;;;0
1906;74;Kyle;Le;;1936-11-12;North Vancouver;BC;Canada;;;0
1907;75;Brian;Fairless;;1941-5-7;Milan;IL;The United States;;;0
1908;76;Nils;Camden;;1949-8-26;Walden;ON;Canada;;;0
1909;77;Pierre-Émile;Caron;;1954-3-2;Otterburn Park;QC;Canada;;;0
1910;154;Ottmar;Dengler;;1931-9-4;Bad Herrenalb;BAD;Germany;;;0
1911;155;Tobias;Hjørnevik;;1955-5-23;Ludvika;DAL;Sweden;;;0
1912;156;Veli;Virtala;;1930-7-17;Kuopio;NSA;Finland;;;0
1913;157;Vladislav;Shakulin;;1938-1-11;Yegorlykskaya;ROS;Russia;;;0
1914;158;Jaroslav;Vrbas;;1955-6-1;Hradec Kralové;KRA;Czech Republic;;;0
1915;159;Miroslav;Kocisky;;1954-3-17;Palarikovo;NIT;Slovakia;;;0
1916;160;Aleg;Tsyhalka;;1929-4-10;Mogilev;MOG;Belarus;;;0
1917;161;Matthias;Kolly;;1947-2-28;Fribourg;FR;Switzerland;;;0
1918;162;Christopher;Strasser;;1945-12-17;Rum;TIR;Austria;;;0
1919;163;Simon;Lovenbury;;1939-12-2;Welton-Dunholme;ENG;England;;;0
1920;164;Magnus;Christensen;;1940-5-19;Odense;FYN;Denmark;;;0
1921;165;Loïc;François;;1930-4-24;Concarneau;BRI;France;;;0
1922;166;Uldis;Polis;;1930-10-23;Gulbene;GUL;Latvia;;;0
1923;167;Leonardo;Besozzi;;1953-12-3;Selargius;SAR;Italy;;;0
1924;168;Fredrik;Ringdal;;1941-10-18;Drammen;BUS;Norway;;;0
1925;169;Hayato;Ikegami;;1930-8-8;Takahashi;OKA;Japan;;;0
1926;170;Dominik;Dunai;;1947-12-9;Mashhad;KHO;Hungary;;;0
1927;171;Rudolf;Jankowiak;;1955-12-26;Darlowo;ZAC;Poland;;;0
1928;172;Bence;Füko;;1941-3-21;Galati;GAL;Romania;;;0
1929;173;Virginijus;Serapinas;;1948-10-30;Vilnius;VIL;Lithuania;;;0
1930;174;Ihor;Slyvka;;1948-9-5;Nikopol;DNI;Ukraine;;;0
1931;175;Paavo;Taaramäe;;1943-5-17;Tallinn;HAR;Estonia;;;0
1932;176;Evert;Rijks;;1950-10-18;Utrecht;UTR;The Netherlands;;;0
1933;177;Miodrag;Bacinovic;;1929-5-5;Sokobanja;CEN;Serbia;;;0
1934;178;Andraz;Kovacec;;1934-12-22;Tolmin;GOR;Slovenia;;;0
1935;179;John;Hardy;;1946-12-4;San Antonio;TX;The United States;;;0
1936;180;Max;Hart;;1930-9-14;Hicksville;NY;The United States;;;0
1937;181;Jeff;Sawyer;;1951-7-26;Jericho;VT;The United States;;;0
1938;182;Pat;O'Byrne;;1950-6-6;;;Canada;;;0
1939;183;Ari;Silverthorn;;1956-6-1;;;Canada;;;0
1940;184;Bill;Marsh;;1933-6-14;;;The United States;;;0
1941;185;Eric;Boatner;;1941-5-30;;;The United States;;;0
1942;186;James;Neil;;1946-3-26;;;The United States;;;0
1943;187;Ryan;Collignon;;1935-8-13;Walhain;BRA;Belgium;;;0
1944;188;Ventzislav;Iliev;;1951-6-3;Svistov;VEL;Bulgaria;;;0
1945;189;Artyom;Valentenko;;1931-2-1;Shortandy;AKM;Kazakhstan;;;0
1946;190;Zeng;Shiqiang;;1956-9-19;Shanghai;SHA;China;;;0
1947;191;Gim;Sang-hyeok;;1931-10-2;Jeju;JEJ;South Korea;;;0
1948;192;Caspar;Peet;;1934-3-30;Melbourne;VIC;Australia;;;0
1949;224;Júlio;Fernandez;;1948-9-3;Mount Vernon;WA;The United States;;;0
1950;224;Neal;Kelso;;1953-1-28;Fremont;CA;The United States;;;0
1951;-1;Joe;Monroe;;1950-8-18;Babylon;NY;The United States;;;0
1952;224;Nelson;Price;;1948-3-31;Boise;ID;The United States;;;0
1953;-1;Rafael;Gavina;;1948-10-26;Houston;TX;The United States;;;0
1954;225;Andy;Putman;;1948-2-22;;;The United States;;;0
1955;225;Arthur;Winner;;1950-10-19;Fort Worth;TX;The United States;;;0
1956;225;Alvin;O'Bannon;;1948-6-12;;;The United States;;;0
1957;225;Roy;Shepard;;1948-12-29;;;The United States;;;0
1958;225;Alex;O'Dell;;1948-8-12;Beachwood;OH;The United States;;;0
1959;225;Bill;Lynn;;1952-2-28;;;The United States;;;0
1960;-1;Andy;Murray;;1951-3-3;Landmark;MB;Canada;;;0
1961;-1;Dave;Tippett;;1961-8-25;Outlook;SK;Canada;;;0
1962;-1;Greg;Carvel;;1970-8-17;Carthage;NY;The United States;;;0
1963;-1;Andy;Moog;;1960-2-18;Rossland;BC;Canada;;;0
1964;-1;Mark;Hardy;;1959-2-1;Samedan;GR;Canada;;;0
1965;5;Peter;Chiarelli;;1964-8-5;Ottawa;ON;Canada;;;0
1966;-1;Trent;Yawney;;1965-9-29;Kamsack;SK;Canada;;;0
1967;21;Ron;Hextall;;1964-5-3;Carman;MB;Canada;;;0
1968;-1;Paul;Gardner;;1956-3-5;Fort Erie;ON;Canada;;;0
1969;-1;Jeff;Reese;;1966-3-24;Brantford;ON;Canada;;;0
1970;-1;Ray;Bennett;;1962-5-17;Duchess;AB;Canada;;;0
1971;-1;Brad;Shaw;;1964-4-28;Cambridge;ON;Canada;;;0
1972;-1;John;Torchetti;;1964-7-9;Canton;MA;The United States;;;0
1973;-1;Jim;Johnson;;1962-8-9;Newmanstown;PA;The United States;;;0
1974;22;Ted;Leonsis;;1957-1-8;Newburgh;NY;The United States;;;0
1975;-1;Dale;Hunter;;1960-7-31;Petrolia;ON;Canada;;;0
1976;174;Ivan;Hlinka;;1950-1-26;Most;UST;Czech Republic;;;0
1977;-1;Glenn;Merkosky;;1959-4-8;Elk Point;AB;Canada;;;0
1978;-1;Bobby;Carpenter;;1963-7-13;Seekonk;MA;The United States;;;0
1979;-1;Mike;Johnston;;1957-2-19;Baddeck;NS;Canada;;;0
1980;-1;Brad;Berry;;1965-4-1;Innisfail;AB;Canada;;;0
1981;224;Ville;Sirén;;1964-2-11;Tampere;PIR;Finland;;;0
1982;214;Janne;Kekäläinen;;1970-10-14;Kuopio;NSA;Finland;;;0
1983;-1;Ted;Dent;;1969-11-5;Toronto;ON;Canada;;;0
1984;21;Ron;Anderson;;1950-1-21;Perth-Andover;NB;Canada;;;0
1985;15;Pelle;Eklund;;1963-3-22;Stockholm;STO;Sweden;;;0
1986;20;Jeff;Crisp;;1964-1-1;Parry Sound;ON;Canada;;;0
1987;11;Vladimir;Havluj;;1964-1-1;Roztoky;STR;Czech Republic;;;0
1988;-1;Kevin;Prendergast;;1951-3-27;Quebec City;QC;Canada;;;0
1989;224;Claes-Göran;Wallin;;1952-12-13;Uppsala;UPP;Sweden;;;0
1990;-1;Grant;Sonier;;1964-1-1;Clyde River;PE;Canada;;;0
1991;11;Shawn;Dineen;;1958-3-1;Richmond;QC;Canada;;;0
1992;-1;Dave;Morrison;;1962-6-12;Toronto;ON;Canada;;;0
1993;21;Gary;Harker;;1964-1-1;Experiment;GA;The United States;;;0
1994;-1;Rick;Knickle;;1960-2-26;Abbotsford;BC;Canada;;;0
1995;-1;Steve;Ludzik;;1961-4-3;Toronto;ON;Canada;;;0
1996;21;Vojtech;Kucera;;1965-10-15;Prague;PRA;Czech Republic;;;0
1997;21;Bob;Janecyk;;1957-5-18;Clarendon Hills;IL;The United States;;;0
1998;-1;Greg;Royce;;1965-1-22;Inverness;NS;Canada;;;0
1999;-1;Garth;Joy;;1968-8-3;Kirkland Lake;ON;Canada;;;0
2000;224;Joni;Lehto;;1970-7-15;Turku;SOU;Finland;;;0
2001;21;Niklas;Blomgren;;1977-8-28;Södertälje;STO;Sweden;;;0
2002;-1;Robert;Bouchard;;1968-7-4;Murdochville;QC;Canada;;;0
2003;21;Nikolai;Bobrov;;1976-1-13;St. Petersburg;SAI;Russia;;;0
2004;-1;Ken;Baumgartner;;1966-3-11;Killarney;MB;Canada;;;0
2005;17;Pavel;Routa;;1964-1-1;Kladno;STR;Czech Republic;;;0
2006;214;Brian;Hunter;;1973-1-30;Wallkill;NY;The United States;;;0
2007;224;Craig;Leipold;;1952-1-1;Orfordville;WI;The United States;;;0
2008;-1;Pete;Friesen;;1964-1-1;Crosby;MN;The United States;Canada;;0
2009;224;Neil;Shea;;1963-7-15;Rainbow;CA;The United States;;;0
2010;15;Ron;Burkle;;1952-11-12;Port Dickinson;NY;The United States;;;0
2011;-1;Mark;Nemish;;1963-1-1;Asbestos;QC;Canada;;;0
2012;15;Craig;Muni;;1962-7-19;Toronto;ON;Canada;;;0
2013;224;Dave;Heitz;;1954-10-20;Oak Park Heights;MN;The United States;;;0
2014;-1;Miroslav;Prihoda;;1964-1-1;Rumburk;UST;Czech Republic;;;0
2015;-1;Buck;Steele;;1959-1-1;Clarendon Hills;IL;The United States;;;0
2016;228;Ike;Rhodes;;1964-1-1;Moose Jaw;SK;Canada;;;0
2017;16;Bill;Laurie;;1952-7-1;Waynesburg;PA;The United States;;;0
2018;-1;Alan;Hepple;;1963-8-16;Vaughan;ON;Canada;England;;0
2019;-1;Mike;MacPherson;;1964-1-1;Oshawa;ON;Canada;;;0
2020;-1;David;Good;;1964-1-1;La Cañada Flintridge;CA;The United States;;;0
2021;-1;Paul;Vincent;;1964-1-1;Columbus;OH;The United States;;;0
2022;17;Viktor;Tyumenev;;1957-6-1;Moscow;MOS;Russia;;;0
2023;228;Parry;Shockey;;1964-1-1;Buckingham;QC;Canada;;;0
2024;9;Boris;Yemelyanov;;1964-1-1;Lobnya;MOS;Russia;;;0
2025;-1;Evzen;Slansky;;1964-1-1;Kladno;STR;Czech Republic;;;0
2026;25;Paul;Coady;;1964-1-1;Overland Park;KS;The United States;;;0
2027;10;James;Dolan;;1955-5-11;Mastic;NY;The United States;;;0
2028;-1;Wayne;Daniels;;1964-1-1;Porcupine;ON;Canada;;;0
2029;224;Yuri;Yanchenkov;;1964-1-1;Proletariy;NOV;Russia;;;0
2030;-1;John;Phelan;;1964-1-1;Alma;QC;Canada;;;0
2031;-1;Ken;Williamson;;1964-1-1;Oro-Medonte;ON;Canada;;;0
2032;228;Sean;O'Brien;;1964-1-1;Charlotte;NC;The United States;;;0
2033;224;GM;Predators;;1961-4-11;;;Canada;;;0
2034;-1;Matt;Lubczuk;;1951-6-29;Vancouver;BC;Canada;;;0
2035;-1;Rhys;Petersen;;1953-1-13;Fort Walton Beach;FL;Canada;;;0
2036;-1;Clay;Bolton;;1948-6-6;Burnaby;BC;Canada;;;0
2037;16;Harlan;Heinz;;1956-7-20;Montreal;QC;Canada;;;0
2038;-1;Kevin;Straw;;1956-12-27;Fredericton;NB;Canada;;;0
2039;-1;Mikaël;Carrier;;1957-9-23;Saguenay;QC;Canada;;;0
2040;-1;Josh;Hampson;;1952-3-21;Farmington Hills;MI;The United States;;;0
2041;8;Morris;MacCrie;;1950-1-30;Akron;OH;The United States;;;0
2042;-1;Jack;Green;;1954-8-17;Mississauga;ON;The United States;;;0
2043;227;Nick;Sanford;;1949-7-6;Hicksville;NY;The United States;;;0
2044;-1;Bob;Weber;;1949-6-12;Knoxville;TN;The United States;;;0
2045;227;John;Schmid;;1958-4-10;Austin;TX;The United States;;;0
2046;-1;Jake;Whitaker;;1949-4-24;Bridgeport;CT;The United States;;;0
2047;-1;Bill;Bauza;;1949-12-11;Point Pleasant;NJ;The United States;;;0
2048;228;Roy;Russell;;1949-7-2;Corsicana;TX;The United States;;;0
2049;228;Ed;Letts;;1949-11-30;Opa-locka;FL;The United States;;;0
2050;228;David;Saunders;;1958-7-10;;;The United States;;;0
2051;228;Kent;Hood;;1949-11-6;;;The United States;;;0
2052;228;Jon;Church;;1956-3-15;Gardena;CA;The United States;;;0
2053;228;Millard;Millett;;1935-3-22;;;The United States;;;0
2054;51;Tim;Peterson;;1954-7-15;Thousand Oaks;CA;Canada;;;0
2055;65;Miguel;Ortega;;1949-9-1;San Diego;CA;The United States;;;0
2056;160;Alyaksey;Puntus;;1953-5-14;Minsk;MIN;Belarus;;;0
2057;185;Nick;Polk;;1953-11-22;;;The United States;;;0
2058;186;John;Phelps;;1957-2-20;Winona;MN;The United States;;;0
2059;-1;Peter;Laviolette;;1964-12-7;Fort Davis;TX;The United States;;;0
2060;-1;Scott;Howson;;1960-4-9;Toronto;ON;Canada;;;0
2061;-1;Al;MacAdam;;1952-3-16;Souris;PE;Canada;;;0
2062;231;Warren;Rychel;;1967-5-12;Tecumseh;ON;Canada;;;0
2063;9;Kari;Takko;;1962-6-23;Uusikaupunki;SOU;Finland;;;0
2064;-1;Greg;Gilbert;;1962-1-22;Mississauga;ON;Canada;;;0
2065;-1;Curt;Fraser;;1958-1-12;Creston;OH;The United States;;;0
2066;-1;Guy;Carbonneau;;1960-3-18;Shawinigan;QC;Canada;;;0
2067;-1;Bob;Mason;;1961-4-22;Madison;MN;The United States;;;0
2068;-1;Joe;Mullen;;1957-2-26;Newburgh;NY;The United States;;;0
2069;-1;Mike;Stothers;;1962-2-22;Toronto;ON;Canada;;;0
2070;-1;Pat;Conacher;;1959-5-1;Elk Point;AB;Canada;;;0
2071;-1;Brian;Skrudland;;1963-7-31;Rimbey;AB;Canada;;;0
2072;-1;Marcel;Comeau;;1952-3-1;Elk Point;AB;Canada;;;0
2073;0;Yevgeni;Bogdanovich;;1976-5-30;St. Petersburg;SAI;Russia;;;0
2074;-1;Bernd;Freimüller;;1968-6-21;Bischofshofen;SAL;Austria;;;0
2075;-1;Mark;Dobson;;1963-1-1;Stirling;ON;The United States;;;0
2076;-1;Gord;Pell;;1971-6-23;Toronto;ON;Canada;;;0
2077;-1;Grant;Fuhr;;1962-9-28;Stony Plain;AB;Canada;;;0
2078;-1;Kurt;Kleinendorst;;1960-12-31;Highland Park;MI;The United States;;;0
2079;-1;Doug;Gibson;;1953-9-28;Peterborough;ON;Canada;;;0
2080;-1;Dan;MacKinnon;;1965-1-1;Hamilton;ON;Canada;;;0
2081;21;Frantisek;Musil;;1964-12-17;Rokycany;PLZ;Czech Republic;;;0
2082;-1;Brian;MacLellan;;1958-10-27;Guelph;ON;Canada;;;0
2083;-1;Tim;Lenardon;;1962-5-11;Ucluelet;BC;Canada;;;0
2084;-1;Harkie;Singh;;1978-9-15;Toronto;ON;Canada;;;0
2085;232;Jack;Gardiner;;1965-1-1;Floris;VA;The United States;;;0
2086;232;Mike;Sands;;1963-4-6;Sudbury;ON;Canada;;;0
2087;-1;Tony;Borgford;;1964-1-1;Saskatoon;SK;Canada;;;0
2088;-1;Danny;Flynn;;1957-9-5;Baddeck;NS;Canada;;;0
2089;168;Brian;Daccord;;1964-8-18;Murdochville;QC;Switzerland;Canada;;0
2090;-1;Kelly;Miller;;1963-3-3;Laurel Hollow;NY;The United States;;;0
2091;-1;Robert;Mancini;;1958-3-16;Seneca Falls;NY;The United States;;;0
2092;9;Hannu;Laine;;1965-1-1;Helsinki;UUS;Finland;;;0
2093;9;Shane;Churla;;1965-6-24;Gold River;BC;Canada;;;0
2094;20;Charles;Wang;;1944-8-19;Shanghai;SHA;The United States;China;;0
2095;-1;Blair;Reid;;1965-1-1;Hamilton;ON;Canada;;;0
2096;-1;Dan;Stuchal;;1965-1-1;Villa Rica;GA;The United States;;;0
2097;-1;Mark;Yannetti;;1971-6-7;Charlemont;MA;The United States;;;0
2098;9;Vadim;Podrezov;;1965-9-29;Omsk;OMS;Russia;;;0
2099;-1;Michel;Boucher;;1951-8-13;Richmond;QC;Canada;;;0
2100;-1;Mike;Rooney;;1965-1-1;Warman;SK;Canada;;;0
2101;217;Vaclav;Slansky;;1949-1-1;Kladno;STR;Czech Republic;;;0
